Area;Price;Market;Rooms_num;Rent;District;Build_year;Garage;Lift;Basement;Balcony;Garden;Terrace;Floors_num;Floor_no;Construction_status;Latitude;Longitude;Link
95.0;765000;secondary;4;1650;Strachocin - Swojczyce - Wojnów;2006;True;False;False;True;False;False;3;1;ready_to_use;51.103743;17.151782;https://www.otodom.pl/pl/oferta/bezposrednio-95-m2-4-pokoje-2-balkony-ID4njjk
60.2;708607;primary;3;;Oporów;2025;False;False;False;True;False;True;3;0;to_completion;51.08385;16.96479;https://www.otodom.pl/pl/oferta/3-pokoje-narozne-taras-i-balkon-0-prowizji-ID4oJvR
60.8;737057;primary;3;;Oporów;2025;False;False;False;True;False;True;3;3;to_completion;51.08385;16.96479;https://www.otodom.pl/pl/oferta/3-pokoje-narozne-balkon-3-pietro-ID4oJvN
81.0;1220000;secondary;3;350;Nadodrze;;;;;;;;3;2;;51.12373;17.02963;https://www.otodom.pl/pl/oferta/mieszkanie-81-0-m-wroclaw-ID4oJwJ
109.7;1250000;secondary;3;;Plac Grunwaldzki;;False;False;True;True;False;False;4;1;ready_to_use;51.1163479;17.0547161;https://www.otodom.pl/pl/oferta/sienkiewicza-mieszkanie-z-dusza-ID4njAW
57.0;1050000;secondary;2;850;Stare Miasto;2010;True;True;False;True;False;True;6;5;ready_to_use;51.1086206;17.0375781;https://www.otodom.pl/pl/oferta/apartament-z-duzym-tarasem-ul-krawiecka-ID4oJrU
81.16;875000;primary;4;;Ołtaszyn;2024;True;False;False;False;True;True;1;0;;51.05677;17.02236;https://www.otodom.pl/pl/oferta/zamieszkaj-w-willowej-dzielnicy-na-oltaszynie-ID4oJrb
76.21;859582;primary;4;;Przedmieście Oławskie;2025;True;True;False;True;False;False;8;1;to_completion;51.0983968262;17.044666049486;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-2-balkony-ID4jmHh
32.5;425000;secondary;1;400;Wojszyce;2005;;;;;;;4;0;ready_to_use;51.06631;17.03256;https://www.otodom.pl/pl/oferta/kawalerka-1-pokoj-wojszyce-parter-okazja-ID4oIkH
70.57;800032;primary;3;;Oporów;2025;False;False;False;False;False;True;3;0;to_completion;51.08385;16.96479;https://www.otodom.pl/pl/oferta/3-pokoje-dwustronne-z-dwoma-tarasami-0-ID4oJqm
48.79;618997;primary;4;;Ołbin;2024;False;False;False;True;False;False;5;5;;51.11966;17.05028;https://www.otodom.pl/pl/oferta/4-pokoje-dwustronne-ostatnie-pietro-2-balkony-ID4oJqk
63.79;738997;primary;3;;Sołtysowice;2025;False;False;False;True;False;False;5;1;;51.14982;17.07326;https://www.otodom.pl/pl/oferta/3-pokoje-1-pietro-loggia-bez-prowizji-ID4oJql
48.79;618997;primary;3;;Ołbin;2024;False;False;False;True;False;False;5;3;;51.11966;17.05028;https://www.otodom.pl/pl/oferta/2-lub-3-pokoje-loggia-nowe-bez-prowizji-ID4oJqf
50.46;721070;primary;3;;Szczepin;2023;;;;;;;9;2;;51.11134;17.0115;https://www.otodom.pl/pl/oferta/3-pokoje-narozne-same-centrum-0-prowizji-ID4oJqe
182.69;2283881;primary;4;;Nadodrze;;False;True;False;False;False;False;7;5;;51.117249;17.03386;https://www.otodom.pl/pl/oferta/apartament-w-centrum-wroclawia-ul-drobnera-183m2-ID4oJpk
78.0;769000;primary;4;;Maślice;;;;;;;;3;0;to_completion;51.1546807;16.9293442;https://www.otodom.pl/pl/oferta/bez-prowizji-od-kupujacego-bez-pcc-deweloperskie-ID4oJp4
63.0;740000;primary;3;;Oporów;2023;True;True;False;True;False;True;3;0;;51.085697;16.95509;https://www.otodom.pl/pl/oferta/duzy-taras-balkon-narozne-3-pokoje-ID4oJmQ
41.0;649000;secondary;1;600;Stare Miasto;1935;;;;;;;4;1;;51.1130817;17.0345713;https://www.otodom.pl/pl/oferta/zainwestuj-kawalerka-w-rynku-ID4oJmH
54.13;679000;secondary;2;550;Krzyki - Partynice;2000;False;False;True;True;False;False;4;2;ready_to_use;51.0736912;16.9934055;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-parku-na-krzykach-ID4oJlL
65.0;824000;primary;3;;Tarnogaj;;True;True;False;False;True;True;2;0;to_completion;51.0860061;17.0530353;https://www.otodom.pl/pl/oferta/doplata-do-kredytu-0-oferta-specjalna-zadzwon-ID4oJkJ
64.3;848117;primary;3;;Szczepin;2023;;;;;;;9;4;;51.11134;17.0115;https://www.otodom.pl/pl/oferta/3-pokoje-4-pietro-centrum-0-prowizji-ID4oJjo
26.01;72827700;primary;1;;Stare Miasto;2024;;;;;;;4;3;;51.10946;17.04069;https://www.otodom.pl/pl/oferta/kawalerka-centrum-stare-miasto-0-prowizji-ID4oJji
37.81;983057;primary;1;;Stare Miasto;2024;;;;;;;4;3;;51.10946;17.04069;https://www.otodom.pl/pl/oferta/kawalerka-centrum-stare-miasto-bez-prowizji-ID4oJjh
60.5;749100;primary;3;;Sołtysowice;2025;True;True;False;True;False;False;5;5;to_completion;51.14399;17.06892;https://www.otodom.pl/pl/oferta/ostatnie-pietro-soltysowice-duzy-balkon-ID4oJg8
61.3;709700;primary;3;;Sołtysowice;2025;True;True;False;True;False;False;5;1;to_completion;51.14399;17.06892;https://www.otodom.pl/pl/oferta/ostatnie-pietro-soltysowice-duzy-balkon-ID4oJg7
59.6;578100;primary;4;;Bieńkowice;2024;True;True;False;True;False;False;2;1;to_completion;51.04799;17.08774;https://www.otodom.pl/pl/oferta/4-pokoje-miedzy-parkami-boiskowa-ID4oJg3
39.27;549000;primary;2;;Sołtysowice;2025;True;True;False;True;False;False;5;5;to_completion;51.14399;17.06892;https://www.otodom.pl/pl/oferta/duza-loggia-5km-do-rynku-ID4oJg5
46.1;559000;primary;2;;Sołtysowice;2025;True;True;False;True;False;False;5;0;to_completion;51.14399;17.06892;https://www.otodom.pl/pl/oferta/promocja-garderoba-5km-do-rynku-ID4oJg6
61.5;584250;primary;4;;Bieńkowice;2024;True;True;False;False;True;False;2;1;to_completion;51.04799;17.08774;https://www.otodom.pl/pl/oferta/bienkowice-4-pokoje-dwustronne-ID4oJg2
51.1;535400;primary;3;;Bieńkowice;2024;True;True;False;True;False;False;2;2;to_completion;51.04799;17.08774;https://www.otodom.pl/pl/oferta/ostatnie-pietro-widok-na-zielen-3-pokoje-ID4oJg1
52.0;551800;primary;3;;Lipa Piotrowska;2025;True;True;False;False;True;False;4;2;;51.17195;16.99924;https://www.otodom.pl/pl/oferta/3-pokoje-balkon-ID4oJg0
52.0;583500;primary;3;;Lipa Piotrowska;2025;True;True;False;False;True;False;4;0;;51.17195;16.99924;https://www.otodom.pl/pl/oferta/3-pokoje-balkon-ogrodek-ID4oJfZ
71.5;742461;primary;3;;Strachocin - Swojczyce - Wojnów;2023;True;True;False;True;False;True;2;2;;51.11968;17.12497;https://www.otodom.pl/pl/oferta/duzy-balkon-3-pokoje-zielona-okolica-ID4oJfV
63.0;619584;primary;4;;Bieńkowice;2024;True;True;False;True;False;False;2;1;to_completion;51.04799;17.08774;https://www.otodom.pl/pl/oferta/4-pokoje-balkon-brochow-ID4oJfX
66.1;749000;primary;4;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;0;;51.16256;17.13915;https://www.otodom.pl/pl/oferta/gotowe-promocja-4-pokoje-swietny-uklad-ID4oJfW
69.1;819011;primary;4;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;1;;51.16256;17.13915;https://www.otodom.pl/pl/oferta/gotowe-promocja-4-pokoje-swietny-uklad-ID4oJfU
64.5;824871;primary;3;;Księże;2024;True;True;False;True;True;True;2;0;;51.07735;17.09186;https://www.otodom.pl/pl/oferta/ogrodek-i-taras-tramwaj-natura-2000-ID4oJfT
66.1;669000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;1;;51.16256;17.13915;https://www.otodom.pl/pl/oferta/balkon-gotowe-swietny-uklad-ID4oJfR
47.1;607600;primary;2;;Księże;2024;True;True;False;True;True;True;2;0;;51.07735;17.09186;https://www.otodom.pl/pl/oferta/ogrodek-blizanowicka-tramwaj-ID4oJfS
50.0;699100;primary;2;;Szczepin;2023;True;True;False;True;False;False;9;4;;51.12438;17.0111;https://www.otodom.pl/pl/oferta/duzy-salon-centrum-miasta-duzy-balkon-ID4oJfP
50.2;585000;primary;3;;Sołtysowice;2025;True;True;False;True;False;False;5;1;;51.146421;17.07303;https://www.otodom.pl/pl/oferta/styczniowa-okazja-3-pokoje-winda-zielone-osiedle-ID4oJaN
60.5;649000;primary;3;;Sołtysowice;2025;True;True;False;True;False;False;5;2;;51.146421;17.07303;https://www.otodom.pl/pl/oferta/nowe-osiedle-styczniowa-promocja-3-pokoje-winda-ID4oJaK
95.09;1024339;primary;5;;Przedmieście Oławskie;2025;True;True;False;True;False;False;8;2;to_completion;51.0983968262;17.044666049486;https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-95m2-3-balkony-ID4jmIn
55.92;719436;primary;3;;Przedmieście Oławskie;2022;True;True;False;True;False;False;8;1;to_completion;51.0983968262;17.044666049486;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4dfy0
63.05;756600;primary;3;;Tarnogaj;;True;False;False;True;False;False;7;7;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-8-m12-ID4jH10
54.6;750736;primary;3;600;Grabiszyn - Grabiszynek;2024;True;True;False;True;False;False;4;4;to_completion;51.0808338;16.9975774;https://www.otodom.pl/pl/oferta/ceniona-lokalizacja-sloneczne3pokoje-balkon-ID4oJ5M
35.0;530885;secondary;1;;Borek;1933;False;False;True;False;True;False;3;1;ready_to_use;51.079966;17.012277;https://www.otodom.pl/pl/oferta/podroznicza-ogrod-piwnica-mozliwosc-2pok-willa-ID4oJ52
27.0;511885;secondary;1;;Stare Miasto;1966;False;False;True;False;False;False;4;4;;51.104737;17.030891;https://www.otodom.pl/pl/oferta/kosciuszki-meble-klimatyzacja-piwnica-od-zaraz-ID4oJ53
74.0;709000;secondary;3;;Kleczków;;False;False;True;True;False;False;3;2;ready_to_use;51.129935002692;17.033375653493;https://www.otodom.pl/pl/oferta/super-pod-inwestycje-tuz-obok-bulwarow-nad-odra-ID4oJ1c
41.5;600000;secondary;2;555;Pilczyce - Kozanów - Popowice Płn.;;False;True;True;True;False;False;10;3;ready_to_use;51.1278032;16.9876985;https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-wroclaw-popowice-ID4oIZe
85.0;999900;secondary;4;700;Nadodrze;1930;False;False;True;False;False;False;4;4;;51.1208243;17.0298581;https://www.otodom.pl/pl/oferta/malownicze-mieszkanie-na-wroclawskim-nadodrzu-ID4oIYe
118.24;1025000;primary;4;;Ołtaszyn;2024;;;;;;;1;1;;51.05097;17.02018;https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-duzy-taras-poddasze-uzytkowe-ID4oIXi
40.54;419589;primary;2;;Bieńkowice;2025;False;True;False;False;False;False;2;1;;51.04728;17.08768;https://www.otodom.pl/pl/oferta/funkcjonalne-dwupokojowe-mieszkanie-na-start-ID4oIXk
56.53;621830;primary;3;;Księże;2024;True;True;False;True;False;False;4;1;;51.07453;17.08786;https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-z-balkonem-spokojna-okolica-ID4oIXb
39.17;549000;primary;2;;Karłowice - Różanka;2025;True;True;False;True;False;False;5;3;;51.14325;17.06982;https://www.otodom.pl/pl/oferta/duzy-balkon-na-start-poludniowa-ekspozycja-ID4oIXf
60.2;708610;primary;3;;Muchobór Wielki;2025;True;True;False;False;False;True;3;0;;51.09225;16.94855;https://www.otodom.pl/pl/oferta/funkcjonalny-uklad-taras-balkon-dwustronne-ID4oIX7
62.8;677840;primary;3;;Muchobór Wielki;2023;True;True;False;True;False;False;3;1;;51.09225;16.94855;https://www.otodom.pl/pl/oferta/dwustronne-duzy-salon-mozliwa-osobna-kuchnia-ID4oIX4
32.73;374758;primary;1;;Bieńkowice;2025;True;True;False;True;False;False;2;2;;51.04728;17.08768;https://www.otodom.pl/pl/oferta/mieszkanie-idelane-na-start-lub-jako-inwestycja-ID4oIX0
37.64;425332;secondary;2;400;Nadodrze;1909;False;False;True;False;False;False;4;3;;51.1208243;17.0298581;https://www.otodom.pl/pl/oferta/2m-centrum-miasta-do-wejscia-ID4oIVt
55.0;613250;secondary;2;500;Nadodrze;1930;False;False;True;False;False;False;4;3;;51.1208243;17.0298581;https://www.otodom.pl/pl/oferta/3m-obok-kepy-mieszczanskiej-hit-ID4oIVr
52.26;563355;secondary;4;500;Nadodrze;1930;False;False;True;False;False;False;4;2;;51.1208243;17.0298581;https://www.otodom.pl/pl/oferta/mozliwosc-podzialu-pod-4-pokoje-z-osobna-kuchnia-ID4oIVo
24.45;248000;secondary;1;700;Księże;;False;False;True;False;False;False;;1;to_renovation;51.0808552;17.0847819;https://www.otodom.pl/pl/oferta/rezerwacja-kawalerka-na-sprzedaz-ID4oIS1
48.5;600000;primary;2;;Oporów;2024;True;True;False;True;True;True;3;0;;51.085697;16.95509;https://www.otodom.pl/pl/oferta/ogrodek-balkon-zielona-okolica-2-pokoje-ID4oIRq
45.79;591339;primary;2;500;Polanowice - Poświętne - Ligota;2023;True;True;False;False;False;False;3;3;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/gotowa-inwestycja-ID4nfgi
46.0;949000;secondary;2;600;Szczepin;2022;False;True;False;False;False;False;4;2;;51.1115432;17.0216484;https://www.otodom.pl/pl/oferta/pl-jana-pawla-prestizowa-inwestycja-ID4ldQT
55.49;1095957;primary;3;;Przedmieście Świdnickie;2024;True;True;False;True;False;False;6;4;to_completion;51.103089746233;17.033028194104;https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-3-pok-05-143-ID4olk0
28.63;330000;secondary;1;160;Nadodrze;1945;;;;;;;4;4;to_renovation;51.119288352871564;17.035676265081783;https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-do-remontu-inwestycja-ID4oi2K
73.29;746825;primary;4;750;Jagodno;2023;True;True;True;True;False;False;4;1;to_completion;51.053753;17.0546358;https://www.otodom.pl/pl/oferta/4-pokoje-w-okazyjnej-cenie-ID4o5ll
54.0;990000;primary;2;650;Muchobór Wielki;2023;True;False;True;False;True;False;2;0;ready_to_use;51.0937096;16.9413072;https://www.otodom.pl/pl/oferta/apartament-m3-54m2-ogrod-garaz-komorka-muchobor-ID4nY8q
70.0;910000;secondary;3;650;Polanowice - Poświętne - Ligota;2022;False;True;True;True;False;False;6;4;to_completion;51.1544876;17.0453469;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3pok-balkon-komorka-remont-w-cenie-ID4nYGt
26.4;569000;secondary;1;522;Stare Miasto;2015;False;True;False;False;False;False;;;ready_to_use;51.1086206;17.0375781;https://www.otodom.pl/pl/oferta/studio-w-justn-center-pl-dominikanski-ID4oIHA
92.0;750000;secondary;3;700;Karłowice - Różanka;1990;False;True;True;True;False;False;;0;ready_to_use;51.14433;17.06016;https://www.otodom.pl/pl/oferta/okolice-ul-browarnej-inwestycja-taras-ID4oIFT
57.7;1390000;secondary;2;;Przedmieście Świdnickie;2016;False;True;False;False;False;True;6;5;ready_to_use;51.1051413;17.0283338;https://www.otodom.pl/pl/oferta/ovo-wroclaw-butikowy-penthouse-ID4oIFa
35.3;474700;primary;2;;Księże;2025;True;True;False;True;False;False;2;2;;51.074845;17.08854;https://www.otodom.pl/pl/oferta/kameralna-zabudowa-zielona-okolica-na-start-ID4oIEU
45.1;585150;primary;2;;Księże;2025;True;True;False;True;False;False;2;0;;51.074845;17.08854;https://www.otodom.pl/pl/oferta/z-ogrodkiem-osobna-kuchnia-niska-zabudowa-ID4oIES
53.8;690000;primary;2;;Krzyki - Partynice;20223;False;True;False;True;False;False;4;3;;51.077572;16.99006;https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-na-zielonym-osiedlu-winda-ID4oIEN
48.8;641000;primary;2;;Krzyki - Partynice;2025;False;True;False;True;False;False;4;3;;51.077347;16.98972;https://www.otodom.pl/pl/oferta/2-pok-bez-prowizji-bez-pcc-widok-na-zielen-winda-ID4oIEO
64.1;844000;primary;3;;Krzyki - Partynice;20223;False;True;False;True;True;False;4;0;;51.077572;16.99006;https://www.otodom.pl/pl/oferta/narozne-3-pokoje-z-ogrodem-40m2-zielen-winda-ID4oIEP
68.0;850000;primary;3;;Szczepin;2023;True;True;False;True;False;False;7;4;;51.121716;17.01184;https://www.otodom.pl/pl/oferta/od-zaraz-3-pokoje-garderoba-dwie-lazienki-ID4oIEK
73.29;746826;primary;4;;Jagodno;2023;False;True;False;True;False;False;3;1;to_completion;51.0548;17.0521;https://www.otodom.pl/pl/oferta/jagodno-mieszknie-gotowe-z-rynku-pierwtnego-73-29-ID4oIEg
81.0;1350000;secondary;4;1300;Krzyki - Partynice;2012;True;True;False;True;False;False;5;2;ready_to_use;51.066190833540794;16.98891524702147;https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-obok-parku-klecinskiego-81m-ID4ob0z
300.0;8700000;secondary;10;;Nadodrze;;;;;;;;;9;ready_to_use;51.1149928;17.0270411;https://www.otodom.pl/pl/oferta/sprzedam-apartamenty-w-centrum-ID4oIuU
27.09;513040;primary;1;300;Przedmieście Świdnickie;2024;False;True;False;False;True;True;6;0;to_completion;51.1022965;17.0298665;https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-idealna-pod-krotki-najem-ID4oIt0
107.6;1300000;primary;4;;Polanowice - Poświętne - Ligota;2023;False;False;False;False;True;False;1;;to_completion;51.1649501;17.0373511;https://www.otodom.pl/pl/oferta/dom-w-zabudowie-szeregowej-duzy-salon-i-lazienka-ID4oIsX
56.53;621830;primary;3;630;Księże;2024;True;True;False;True;False;False;3;1;to_completion;51.073302;17.0886918;https://www.otodom.pl/pl/oferta/zielona-okolica-natura-2000-stan-developerski-ID4oIsZ
107.6;1300000;primary;4;500;Polanowice - Poświętne - Ligota;2023;False;False;False;False;True;False;1;;to_completion;51.1649501;17.0373511;https://www.otodom.pl/pl/oferta/blizniak-ogrod-200-m2-miejsca-postojowe-ID4oIqf
43.0;429000;secondary;2;450;Przedmieście Świdnickie;1950;True;False;True;False;False;False;2;1;ready_to_use;51.10306;17.03078;https://www.otodom.pl/pl/oferta/nowy-dwor-2-pokoje-43m2-ID4oIq8
53.0;640000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;1;;51.161613;17.13875;https://www.otodom.pl/pl/oferta/gotowe-od-zaraz-promocja-3-pokoje-co-miejskie-ID4oIow
96.49;829910;primary;4;;Lipa Piotrowska;2023;True;False;False;True;False;False;2;1;;51.176176;16.99441;https://www.otodom.pl/pl/oferta/gotowe-od-zaraz-dwupoziomowe-apartamenty-4-pokoje-ID4oIor
41.0;495000;primary;2;;Księże;2025;True;True;False;True;False;False;2;0;;51.076381;17.08677;https://www.otodom.pl/pl/oferta/tereny-zielone-2-pokoje-tramwaj-niska-zabudowa-ID4oIos
35.2;470000;primary;2;;Księże;2025;True;True;False;True;False;False;2;2;;51.076381;17.08677;https://www.otodom.pl/pl/oferta/tereny-zielone-2-pokoje-tramwaj-niska-zabudowa-ID4oIot
49.54;680372;primary;2;;Krzyki - Partynice;;False;False;False;True;False;False;8;2;;51.06004;16.9917;https://www.otodom.pl/pl/oferta/2-pokoje-zielen-balkon-2-pietro-0-prowizji-ID4oIny
36.0;529000;secondary;1;600;Ołbin;97;False;True;True;False;False;False;5;5;;51.12249;17.0476;https://www.otodom.pl/pl/oferta/wysoki-standard-swiezo-po-remoncie-centrum-ID4oInx
65.17;1057872;primary;3;;Krzyki - Partynice;;False;False;False;True;False;False;8;8;;51.06004;16.9917;https://www.otodom.pl/pl/oferta/4-pokoje-zielen-dwustronne-balkon-8-pietro-ID4oInn
49.0;764547;primary;2;;Krzyki - Partynice;;False;False;False;True;False;False;8;8;;51.06004;16.9917;https://www.otodom.pl/pl/oferta/2-pokoje-widok-na-zielen-balkon-8-pietro-ID4oIne
55.83;868747;primary;3;;Krzyki - Partynice;;False;False;False;True;False;False;8;8;;51.06004;16.9917;https://www.otodom.pl/pl/oferta/3-pokoje-zielen-dwustronne-balkon-8-pietro-ID4oInh
60.3;749000;primary;3;;Sołtysowice;;;;;;;;5;5;;51.14399;17.06892;https://www.otodom.pl/pl/oferta/3-pokoje-l-iii-q-2025-l-soltysowice-ID4oIkD
46.46;569000;primary;2;;Sołtysowice;;;;;;;;5;0;;51.14399;17.06892;https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-l-iii-q-2025-ID4oIkB
80.17;1013876;primary;4;800;Polanowice - Poświętne - Ligota;2023;True;False;True;False;True;False;3;0;to_completion;51.1574802;17.0366524;https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-z-tarasem-i-ogrodem-gotowe-ID4oAgn
56.1;1580000;secondary;2;;Powstańców Śląskich;;True;True;True;False;False;False;51;11;;51.08963;17.01502;https://www.otodom.pl/pl/oferta/sky-tower16pietropremiumw-cenie-mp-i-komorka-ID4oCgt
70.33;843000;secondary;2;960;Gajowice;;False;False;True;True;False;False;3;1;ready_to_use;51.0938093;17.0027745;https://www.otodom.pl/pl/oferta/swietna-lokalizacja-2-pokoje-z-balkonem-70-mkw-ID4oIhL
54.55;768500;primary;3;;Grabiszyn - Grabiszynek;2024;False;False;False;True;False;False;4;4;;51.08083;16.99758;https://www.otodom.pl/pl/oferta/nowe-3-pokoje-balkon-krzyki-bk-2-ID4oIgO
83.27;975771;primary;5;;Oporów;2025;False;False;False;True;False;False;3;1;to_completion;51.08385;16.96479;https://www.otodom.pl/pl/oferta/5-pokoi-narozne-1-pietro-balkon-0-prowizji-ID4oIgQ
85.57;942697;primary;5;;Oporów;2025;False;False;False;True;False;False;3;1;to_completion;51.08385;16.96479;https://www.otodom.pl/pl/oferta/5-pokoi-narozne-jasne-balkon-0-prowizji-ID4oIgR
22.81;430000;secondary;1;200;Stare Miasto;;True;False;True;False;False;False;4;2;ready_to_use;51.10738875778281;17.031179796295156;https://www.otodom.pl/pl/oferta/kawalerka-przy-rynku-po-remoncie-ID4oIgh
77.38;859000;primary;4;9;Psie Pole - Zawidawie;2023;False;True;False;False;True;True;4;0;;51.163412;17.14236;https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-ogrodkiem-we-wroclawiu-ID4oIfg
48.76;644000;primary;2;;Sołtysowice;2025;True;True;False;True;False;False;5;3;to_completion;51.145546181504;17.069995017197;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-balkon-bez-prowizji-ID4nh1o
118.8;1300000;primary;4;;Polanowice - Poświętne - Ligota;;;;;;;;1;0;;51.16323;17.04175;https://www.otodom.pl/pl/oferta/dom-dla-rodziny-w-spokojnej-okolicy-polanowice-ID4oIdB
46.19;1224035;primary;2;700;Szczepin;2024;True;True;False;True;False;False;5;4;to_completion;51.1087443;17.0143368;https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-w-samym-centrum-wroclawia-ID4ohBH
62.76;923997;primary;3;;Szczepin;;False;False;False;True;False;False;9;5;to_completion;51.12271;17.01264;https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-5-pietro-gotowe-ID4oIb6
43.47;1034583;primary;2;;Stare Miasto;2024;;;;;;;4;2;;51.10946;17.04069;https://www.otodom.pl/pl/oferta/2-pokoje-centrum-stare-miasto-bez-prowizji-ID4oIb3
